Nocardia abscessus,Not zoonotic
Nocardia amikacinitolerans,Not zoonotic
Nocardia anaemiae,Not zoonotic
Nocardia aobensis,Not zoonotic
Nocardia araoensis,Not zoonotic
Nocardia asiatica,Not zoonotic
Nocardia beijingensis,Not zoonotic
Nocardia blacklockiae,Not zoonotic
Nocardia concava,Not zoonotic
Nocardia exalbida,Not zoonotic
Nocardia harenae,Not zoonotic
Nocardia higoensis,Not zoonotic
Nocardia ignorata,Not zoonotic
Nocardia kroppenstedtii,Not zoonotic
Nocardia kruczakiae,Not zoonotic
Nocardia mexicana,Not zoonotic
Nocardia mikamii,Not zoonotic
Nocardia niigatensis,Not zoonotic
Nocardia niwae,Not zoonotic
Nocardia paucivorans,Not zoonotic
Nocardia pneumoniae,Not zoonotic
Nocardia pseudobrasiliensis,Zoonotic
Nocardia salmonicida,Not zoonotic
Nocardia takedensis,Not zoonotic
Nocardia tenerifensis,Not zoonotic
Nocardia terpenica,Not zoonotic
Nocardia transvalensis,Not zoonotic
Nocardia wallacei,Not zoonotic
Nocardia yamanashiensis,Not zoonotic
Nocardiopsis dassonvillei,Not zoonotic
Ochrobactrum intermedium,Not zoonotic
Odoribacter splanchnicus,Not zoonotic
Oerskovia turbata,Not zoonotic
Oligella ureolytica,Not zoonotic
Oligella urethralis,Not zoonotic
Orientia tsutsugamushi,Zoonotic
Paenibacillus alvei,Not zoonotic
Paenibacillus cineris,Not zoonotic
Paenibacillus glucanolyticus,Not zoonotic
Paenibacillus larvae,Not zoonotic
Paenibacillus macerans,Not zoonotic
Paenibacillus pasadenensis,Not zoonotic
Paenibacillus sputi,Not zoonotic
Paenibacillus thiaminolyticus,Not zoonotic
Pandoraea apista,Not zoonotic
Pandoraea pnomenusa,Not zoonotic
Pandoraea pulmonicola,Not zoonotic
Pandoraea sputorum,Not zoonotic
Pantoea ananatis,Not zoonotic
Pantoea calida,Not zoonotic
Parabacteroides distasonis,Not zoonotic
Parabacteroides goldsteinii,Not zoonotic
Parabacteroides merdae,Not zoonotic
Paraclostridium bifermentans,Not zoonotic
Paracoccus yeei,Not zoonotic
Paraeggerthella hongkongensis,Not zoonotic
Parvimonas micra,Not zoonotic
Pasteurella bettyae,Not zoonotic
Pasteurella skyensis,Not zoonotic
Pelistega europaea,Not zoonotic
Peptoniphilus asaccharolyticus,Not zoonotic
Peptoniphilus coxii,Not zoonotic
Peptoniphilus duerdenii,Not zoonotic
Peptoniphilus gorbachii,Not zoonotic
Peptoniphilus harei,Not zoonotic
Peptoniphilus koenoeneniae,Not zoonotic
Peptoniphilus olsenii,Not zoonotic
Peptoniphilus tyrrelliae,Not zoonotic
Photorhabdus asymbiotica,Not zoonotic
Pluralibacter gergoviae,Not zoonotic
Porphyromonas asaccharolytica,Not zoonotic
Porphyromonas bennonis,Not zoonotic
Porphyromonas canoris,Zoonotic
Porphyromonas catoniae,Not zoonotic
Porphyromonas endodontalis,Zoonotic
Porphyromonas somerae,Not zoonotic
Porphyromonas uenonis,Not zoonotic
Prevotella bergensis,Not zoonotic
Prevotella buccae,Not zoonotic
Prevotella buccalis,Not zoonotic
Prevotella corporis,Not zoonotic
Prevotella dentalis,Not zoonotic
Prevotella denticola,Zoonotic
Prevotella disiens,Not zoonotic
Prevotella enoeca,Not zoonotic
Prevotella intermedia,Zoonotic
Prevotella loescheii,Not zoonotic
Prevotella melaninogenica,Zoonotic
Prevotella multiformis,Not zoonotic
Prevotella multisaccharivorax,Not zoonotic
Prevotella nigrescens,Not zoonotic
Prevotella oralis,Not zoonotic
Prevotella oris,Not zoonotic
Prevotella oulorum,Not zoonotic
Prevotella timonensis,Not zoonotic
Prevotella veroralis,Not zoonotic
Propionibacterium acidifaciens,Not zoonotic
Propionibacterium australiense,Not zoonotic
Propionibacterium avidum,Not zoonotic
Propionibacterium granulosum,Not zoonotic
Proteus penneri,Not zoonotic
Pseudoclavibacter bifida,Not zoonotic
Pseudomonas alcaligenes,Not zoonotic
Pseudomonas baetica,Not zoonotic
Pseudomonas fulva,Not zoonotic
Pseudomonas luteola,Not zoonotic
Pseudomonas mendocina,Not zoonotic
Pseudomonas mosselii,Not zoonotic
Pseudomonas oryzihabitans,Not zoonotic
Pseudomonas otitidis,Not zoonotic
Pseudomonas pseudoalcaligenes,Not zoonotic
Pseudomonas stutzeri,Not zoonotic
Pseudonocardia autotrophica,Not zoonotic
Pseudonocardia oroxyli,Not zoonotic
Pseudoramibacter alactolyticus,Not zoonotic
Psychrobacter arenosus,Not zoonotic
Psychrobacter sanguinis,Not zoonotic
Rahnella aquatilis,Not zoonotic
Ralstonia insidiosa,Not zoonotic
Ralstonia mannitolilytica,Not zoonotic
Ralstonia pickettii,Zoonotic
Raoultella ornithinolytica,Zoonotic
Raoultella planticola,Not zoonotic
Rhodococcus corynebacterioides,Not zoonotic
Rhodococcus fascians,Not zoonotic
Rhodococcus globerulus,Not zoonotic
Rhodococcus rhodnii,Not zoonotic
Rhodococcus rhodochrous,Not zoonotic
Rickettsia aeschlimannii,Zoonotic
Rickettsia africae,Zoonotic
Rickettsia bellii,Not zoonotic
Rickettsia massiliae,Zoonotic
Riemerella columbina,Not zoonotic
Roseomonas cervicalis,Not zoonotic
Roseomonas gilardii,Not zoonotic
Roseomonas mucosa,Not zoonotic
Rothia aeria,Not zoonotic
Rothia dentocariosa,Not zoonotic
Rothia mucilaginosa,Not zoonotic
Saccharomonospora viridis,Not zoonotic
Saccharopolyspora rectivirgula,Not zoonotic
Saccharopolyspora rosea,Not zoonotic
Salmonella enterica subsp. enterica serovar Typhi,Not zoonotic
Scardovia wiggsiae,Not zoonotic
Sciscionella marina,Not zoonotic
Sebaldella termitidis,Not zoonotic
Segniliparus rotundus,Not zoonotic
Selenomonas artemidis,Not zoonotic
Selenomonas dianae,Not zoonotic
Selenomonas flueggei,Not zoonotic
Selenomonas infelix,Not zoonotic
Selenomonas noxia,Not zoonotic
Selenomonas sputigena,Not zoonotic
Serratia ficaria,Not zoonotic
Serratia odorifera,Not zoonotic
Serratia plymuthica,Not zoonotic
Serratia proteamaculans,Not zoonotic
Serratia rubidaea,Not zoonotic
Shewanella putrefaciens,Not zoonotic
Shewanella xiamenensis,Not zoonotic
Simkania negevensis,Not zoonotic
Slackia exigua,Not zoonotic
Sneathia sanguinegens,Not zoonotic
Solobacterium moorei,Zoonotic
Sphingobacterium multivorum,Not zoonotic
Sphingobacterium spiritivorum,Not zoonotic
Sphingomonas paucimobilis,Not zoonotic
Staphylococcus argenteus,Not zoonotic
Staphylococcus condimenti,Not zoonotic
Staphylococcus devriesei,Not zoonotic
Staphylococcus felis,Not zoonotic
Staphylococcus pettenkoferi,Not zoonotic
Streptobacillus felis,Not zoonotic
Streptobacillus hongkongensis,Not zoonotic
Streptococcus anginosus,Not zoonotic
Streptococcus australis,Not zoonotic
Streptococcus constellatus,Not zoonotic
Streptococcus cristatus,Not zoonotic
Streptococcus didelphis,Not zoonotic
Streptococcus gordonii,Not zoonotic
Streptococcus ictaluri,Not zoonotic
Streptococcus lactarius,Not zoonotic
Streptococcus mitis,Not zoonotic
Streptococcus mutans,Not zoonotic
Streptococcus oralis,Not zoonotic
Streptococcus pseudopneumoniae,Not zoonotic
Streptococcus pseudoporcinus,Not zoonotic
Streptococcus pyogenes,Not zoonotic
Streptococcus salivarius,Not zoonotic
Streptococcus sinensis,Not zoonotic
Streptococcus sobrinus,Not zoonotic
Streptococcus vestibularis,Not zoonotic
Streptomyces bikiniensis,Not zoonotic
Streptomyces cacaoi,Not zoonotic
Streptomyces lanatus,Not zoonotic
Streptomyces somaliensis,Not zoonotic
Streptomyces thermovulgaris,Not zoonotic
Sutterella wadsworthensis,Not zoonotic
Suttonella indologenes,Not zoonotic
Tannerella forsythia,Not zoonotic
Tatlockia micdadei,Not zoonotic
Tatumella ptyseos,Not zoonotic
Taylorella equigenitalis,Not zoonotic
Terrisporobacter glycolicus,Not zoonotic
Tissierella carlieri,Not zoonotic
Treponema amylovorum,Not zoonotic
Treponema brennaborense,Not zoonotic
Treponema denticola,Not zoonotic
Treponema lecithinolyticum,Not zoonotic
Treponema maltophilum,Not zoonotic
Treponema medium,Not zoonotic
Treponema paraluiscuniculi,Not zoonotic
Treponema parvum,Not zoonotic
Treponema pectinovorum,Not zoonotic
Treponema putidum,Not zoonotic
Treponema socranskii,Not zoonotic
Tropheryma whipplei,Not zoonotic
Tsukamurella hongkongensis,Not zoonotic
Tsukamurella inchonensis,Not zoonotic
Tsukamurella paurometabola,Not zoonotic
Tsukamurella pulmonis,Not zoonotic
Tsukamurella sinensis,Not zoonotic
Tsukamurella tyrosinosolvens,Not zoonotic
Turicella otitidis,Not zoonotic
Ureaplasma diversum,Not zoonotic
Ureaplasma urealyticum,Not zoonotic
Uruburuella suis,Not zoonotic
Varibaculum cambriense,Not zoonotic
Veillonella atypica,Not zoonotic
Veillonella denticariosi,Not zoonotic
Veillonella dispar,Not zoonotic
Veillonella montpellierensis,Not zoonotic
Veillonella parvula,Not zoonotic
Veillonella rogosae,Not zoonotic
Vibrio cholerae,Not zoonotic
Vibrio cincinnatiensis,Not zoonotic
Vibrio metschnikovii,Not zoonotic
Vibrio pelagius,Not zoonotic
Volucribacter amazonae,Not zoonotic
Weeksella virosa,Not zoonotic
Williamsia muralis,Not zoonotic
Xenophilus aerolatus,Not zoonotic
Yersinia bercovieri,Not zoonotic
Yokenella regensburgei,Not zoonotic
Morococcus cerebrosus,Not zoonotic
Capnocytophaga endodontalis,Not zoonotic
